ItemNumberorderableSKU,Description,Vendor,OEM,OEMPartNumber,ConditionCode,QOH,InStock,LeadTime,InventoryID,RefNoteID,Attribute,RefNoteID_2,Attribute_2,InventoryID_2,Subitem,Warehouse,Location,InventoryID_3,Subitem_2,Warehouse_2,RefNoteID_3,Attribute_3,InventoryID_4,Currency,ReplClass,InventoryID_5,CuryID,Warehouse_3,LocationID,RefNoteID_4,Attribute_4
NLGE0201-1S,GE CAM14 10 Lead Dual Diagnostic ECG Leadwires - Grabber AHA (Direct Replacement 2104749-001/900178-003) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,421930-001,New Aftermarket,2.000000,Y,1-5 days,NLGE0201-1S,70c16a19-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,70c16a19-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLGE0201-1S,0,APM MAIN,E07B1,NLGE0201-1S,0,APM MAIN,70c16a19-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLGE0201-1S,USD,PURCHASE,74610,USD,APM MAIN,E07B1,70c16a19-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLGE6262-T,GE 6 Lead Dual Apex ECG Telemetry Leadwires - Snap (421930-001 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,394111-005,New Aftermarket,52.000000,Y,1-5 days,NLGE6262-T,774e671f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,774e671f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLGE6262-T,0,APM MAIN,E07B1,NLGE6262-T,0,APM MAIN,774e671f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLGE6262-T,USD,PURCHASE,74637,USD,APM MAIN,E07B1,774e671f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLGE8151-T,GE Apex Pro FH Telemetry 5 Lead ECG Leadwires - Grabber (394111-005 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,394111-012,New Aftermarket,23.000000,Y,1-5 days,NLGE8151-T,4a4f671f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,4a4f671f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLGE8151-T,0,APM MAIN,E07B1,NLGE8151-T,0,APM MAIN,4a4f671f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLGE8151-T,USD,PURCHASE,74648,USD,APM MAIN,E07B1,4a4f671f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLGE8152-T,GE Apex Pro FH 5 Lead ECG Telemetry Leadwires - Snap (394111-012 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,394111-009,New Aftermarket,19.000000,Y,1-5 days,NLGE8152-T,5d4f671f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,5d4f671f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLGE8152-T,0,APM MAIN,E07B1,NLGE8152-T,0,APM MAIN,5d4f671f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLGE8152-T,USD,PURCHASE,74649,USD,APM MAIN,E07B1,5d4f671f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLGE8161-T,GE Apex Pro FH Telemetry 6 Lead Shielded ECG Leadwires - Grabber (394111-009 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,38401816,New Aftermarket,7.000000,Y,1-5 days,NLGE8161-T,834f671f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,834f671f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLGE8161-T,0,APM MAIN,E07B1,NLGE8161-T,0,APM MAIN,834f671f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLGE8161-T,USD,PURCHASE,74651,USD,APM MAIN,E07B1,834f671f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMQ0204,GE Marquette 10 Lead Dual Multi-Link Diagnostic ECG Leadwires-Banana (38401816 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,900177-203,New Aftermarket,11.000000,Y,1-5 days,NLMQ0204,8e3f6625-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,8e3f6625-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMQ0204,0,APM MAIN,E07A1,NLMQ0204,0,APM MAIN,8e3f6625-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMQ0204,USD,PURCHASE,74682,USD,APM MAIN,E07A1,8e3f6625-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMQ0204-1S,GE Marquette 10 Lead Dual Multi-Link Diagnostic ECG Leadwires-Banana (900177-203 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,33506,New Aftermarket,4.000000,Y,1-5 days,NLMQ0204-1S,bd093a9b-5f7b-ef11-835c-121089124341,MANUFACTUR,bd093a9b-5f7b-ef11-835c-121089124341,MFGPARTNO,NLMQ0204-1S,0,APM MAIN,E07A1,NLMQ0204-1S,0,APM MAIN,bd093a9b-5f7b-ef11-835c-121089124341,PARTGROUP,NLMQ0204-1S,USD,PURCHASE,167952,USD,APM MAIN,E07A1,bd093a9b-5f7b-ef11-835c-121089124341,PSAPMPART
NLMQ1151-ACV,GE Marquette 11 Pin to Covidien 3/5 Lead ECG Adapter 33506 Direct Replacement New,Avante Health Solutions (APM-PATIENT MONITORING),Avante,412680-005,New Aftermarket,15.000000,Y,1-5 days,NLMQ1151-ACV,b53f6625-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,b53f6625-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMQ1151-ACV,0,APM MAIN,E07A1,NLMQ1151-ACV,0,APM MAIN,b53f6625-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMQ1151-ACV,USD,PURCHASE,74684,USD,APM MAIN,E07A1,b53f6625-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMQ5231,GE Marquette 5 Lead Dual to 3 Lead ECG Leadwires - Grabber (412682-001/ 164L0027 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,412681-001,New Aftermarket,17.000000,Y,1-5 days,NLMQ5231,c93f6625-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,c93f6625-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMQ5231,0,APM MAIN,E07A1,NLMQ5231,0,APM MAIN,c93f6625-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMQ5231,USD,PURCHASE,74685,USD,APM MAIN,E07A1,c93f6625-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMQ5251,"GE Marquette 5 Lead Dual ECG Leadwires - Grabber (412681-001, 2106389-002 Direct Replacement)",Avante Health Solutions (APM-PATIENT MONITORING),Avante,IEC,New Aftermarket,16.000000,Y,1-5 days,NLMQ5251,15406625-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,15406625-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMQ5251,0,APM MAIN,E07A1,NLMQ5251,0,APM MAIN,15406625-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMQ5251,USD,PURCHASE,74689,USD,APM MAIN,E07A1,15406625-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMQ5252,"GE Marquette 5 Lead Dual ECG Leadwires - Snap (411202-001, 2106383-001 Direct Replacement)",Avante Health Solutions (APM-PATIENT MONITORING),Avante,0012-00-1261-02,New Aftermarket,45.000000,Y,1-5 days,NLMQ5252,c1406625-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,c1406625-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMQ5252,0,APM MAIN,E07A1,NLMQ5252,0,APM MAIN,c1406625-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMQ5252,USD,PURCHASE,74698,USD,APM MAIN,E07A1,c1406625-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMR5251,Mindray 5 Lead Dual ECG Leadwires - Grabber (0012-00-1261-02 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,EL6501B / 0012-00-1261-01,New Aftermarket,8.000000,Y,1-5 days,NLMR5251,f32d5e2b-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,f32d5e2b-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMR5251,0,APM MAIN,E07A1,NLMR5251,0,APM MAIN,f32d5e2b-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMR5251,USD,PURCHASE,74714,USD,APM MAIN,E07A1,f32d5e2b-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLMR5252,Mindray 5 Lead Dual ECG Leadwires - Snap (EL6501B / 0012-00-1261-01 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,K910B,New Aftermarket,25.000000,Y,1-5 days,NLMR5252,322e5e2b-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,322e5e2b-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLMR5252,0,APM MAIN,E07A1,NLMR5252,0,APM MAIN,322e5e2b-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLMR5252,USD,PURCHASE,74717,USD,APM MAIN,E07A1,322e5e2b-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLNK4232,Nihon Khoden 4 Lead Dual to 3 Lead ECG Leadwires - Snap K910B Direct Replacement (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,BR-906P/ K912,New Aftermarket,5.000000,Y,1-5 days,NLNK4232,fc2f5e2b-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,fc2f5e2b-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLNK4232,0,APM MAIN,F07G1,NLNK4232,0,APM MAIN,fc2f5e2b-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLNK4232,USD,PURCHASE,74741,USD,APM MAIN,F07G1,fc2f5e2b-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLNK4261,Nihon Khoden 4 Pin Dual to 6 Lead ECG Leadwires - Grabber (BR-906P K912 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,BR-916P/ K915,New Aftermarket,20.000000,Y,1-5 days,NLNK4261,79685631-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,79685631-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLNK4261,0,APM MAIN,F07G1,NLNK4261,0,APM MAIN,79685631-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLNK4261,USD,PURCHASE,74745,USD,APM MAIN,F07G1,79685631-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLNK4262,Nihon Khoden 4 Lead Dual to 6 Lead ECG Leadwires - Snap (BR-916P K915 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803129161_,New Aftermarket,70.000000,Y,1-5 days,NLNK4262,b7685631-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,b7685631-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLNK4262,0,APM MAIN,F07G1,NLNK4262,0,APM MAIN,b7685631-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLNK4262,USD,PURCHASE,74748,USD,APM MAIN,F07G1,b7685631-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH0204-S,Philips 10 Lead Dual Diagnostic ECG Leadwires-Banana (989803129161)(New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803151651_,New Aftermarket,2.000000,Y,1-5 days,NLPH0204-S,436a5631-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,436a5631-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH0204-S,0,APM MAIN,F07G1,NLPH0204-S,0,APM MAIN,436a5631-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH0204-S,USD,PURCHASE,74768,USD,APM MAIN,F07G1,436a5631-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH0204-TC,Philips 10 Lead Dual TC Series ECG Leadwires-Banana (989803151651 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1671A,New Aftermarket,31.000000,Y,1-5 days,NLPH0204-TC,696a5631-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,696a5631-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH0204-TC,0,APM MAIN,F07H1,NLPH0204-TC,0,APM MAIN,696a5631-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH0204-TC,USD,PURCHASE,74770,USD,APM MAIN,F07H1,696a5631-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3131,Philips 3 Lead Single Pin ECG Leadwires - Grabber (M1671A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803173121_,New Aftermarket,136.000000,Y,1-5 days,NLPH3131,b56a5631-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,b56a5631-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3131,0,APM MAIN,F16,NLPH3131,0,APM MAIN,b56a5631-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3131,USD,PURCHASE,74774,USD,APM MAIN,F16,b56a5631-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3131-X,Philips 3 Lead Single Pin Disposable ECG Leadwires (box of 10) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1603A,New Aftermarket,3.000000,Y,1-5 days,NLPH3131-X,08ba5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,08ba5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3131-X,0,APM MAIN,F04A1,NLPH3131-X,0,APM MAIN,08ba5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3131-X,USD,PURCHASE,74779,USD,APM MAIN,F04A1,08ba5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3231,Philips 3 Lead Dual ECG Leadwires - Grabber (M1603A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1603A,New Aftermarket,9.000000,Y,1-5 days,NLPH3231,82ba5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,82ba5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3231,0,APM MAIN,F07F1,NLPH3231,0,APM MAIN,82ba5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3231,USD,PURCHASE,74785,USD,APM MAIN,F07F1,82ba5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3231-S,Philips 3 Lead Dual ECG Leadwires (Individual) - Grabber (M1603A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1605A,New Aftermarket,5.000000,Y,1-5 days,NLPH3231-S,a9ba5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,a9ba5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3231-S,0,APM MAIN,F07F1,NLPH3231-S,0,APM MAIN,a9ba5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3231-S,USD,PURCHASE,74787,USD,APM MAIN,F07F1,a9ba5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3232,Philips 3 Lead Dual ECG Leadwires - Snap (M1605A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1605A,New Aftermarket,2.000000,Y,1-5 days,NLPH3232,08bb5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,08bb5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3232,0,APM MAIN,F07F1,NLPH3232,0,APM MAIN,08bb5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3232,USD,PURCHASE,74792,USD,APM MAIN,F07F1,08bb5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH3232-S,Philips 3 Lead Dual ECG Leadwires (Individual) - Snap (M1605A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803171801_,New Aftermarket,3.000000,Y,1-5 days,NLPH3232-S,41bb5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,41bb5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH3232-S,0,APM MAIN,F07F1,NLPH3232-S,0,APM MAIN,41bb5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH3232-S,USD,PURCHASE,74795,USD,APM MAIN,F07F1,41bb5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH4031,Philips ECG 3 lead Grabber for MX40 Telemetry Transmitter (989803171801 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803171831_,New Aftermarket,4.000000,Y,1-5 days,NLPH4031,c8bb5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,c8bb5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH4031,0,APM MAIN,F07F1,NLPH4031,0,APM MAIN,c8bb5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH4031,USD,PURCHASE,74802,USD,APM MAIN,F07F1,c8bb5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH4051,Philips ECG 5 Lead Grabber For MX40 Telemetry Transmitter (989803171831 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803171851_,New Aftermarket,15.000000,Y,1-5 days,NLPH4051,f1bb5737-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,f1bb5737-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH4051,0,APM MAIN,F07F1,NLPH4051,0,APM MAIN,f1bb5737-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH4051,USD,PURCHASE,74804,USD,APM MAIN,F07F1,f1bb5737-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH4151,Philips ECG 5 Lead Grabber With SpO2 For MX40 Telemetry Transmitter ( 989803171851 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1968A,New Aftermarket,121.000000,Y,1-5 days,NLPH4151,f5be513d-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,f5be513d-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH4151,0,APM MAIN,F07F1,NLPH4151,0,APM MAIN,f5be513d-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH4151,USD,PURCHASE,74810,USD,APM MAIN,F07H1,f5be513d-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH5151,Philips 5 Lead Single Pin ECG Leadwires - Grabber (M1968A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,989803152051_,New Aftermarket,92.000000,Y,1-5 days,NLPH5151,4cbf513d-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,4cbf513d-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH5151,0,APM MAIN,F07F1,NLPH5151,0,APM MAIN,4cbf513d-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH5151,USD,PURCHASE,74814,USD,APM MAIN,F07F1,4cbf513d-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH5151-T,Philips 5 Lead Single Pin w/Tele Shield ECG Leadwires - Grabber (989803152051 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1644A,New Aftermarket,197.000000,Y,1-5 days,NLPH5151-T,18c0513d-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,18c0513d-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH5151-T,0,APM MAIN,F07F1,NLPH5151-T,0,APM MAIN,18c0513d-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH5151-T,USD,PURCHASE,74819,USD,APM MAIN,F07I1,18c0513d-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH5152,Philips 5 Lead Single Pin ECG Leadwires - Snap (M1644A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1621A,New Aftermarket,74.000000,Y,1-5 days,NLPH5152,81c0513d-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,81c0513d-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH5152,0,APM MAIN,F07E1,NLPH5152,0,APM MAIN,81c0513d-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH5152,USD,PURCHASE,74824,USD,APM MAIN,F07E1,81c0513d-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH5251,Philips 5 Lead Dual ECG Leadwires - Grabber (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M1615A,New Aftermarket,16.000000,Y,1-5 days,NLPH5251,22614943-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,22614943-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH5251,0,APM MAIN,F07E1,NLPH5251,0,APM MAIN,22614943-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH5251,USD,PURCHASE,74838,USD,APM MAIN,F07E1,22614943-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLPH5252,Philips 5 Lead Dual ECG Leadwires - Snap (M1615A Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,11111-000022,New Aftermarket,544.000000,Y,1-5 days,NLPH5252,be614943-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,be614943-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLPH5252,0,APM MAIN,F07E1,NLPH5252,0,APM MAIN,be614943-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLPH5252,USD,PURCHASE,74846,USD,APM MAIN,F07I1,be614943-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLSM5251,Siemens 5 Lead Dual ECG Leadwires - Grabber (5956359 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,700-0006-00,New Aftermarket,29.000000,Y,1-5 days,NLSM5251,d29e4f49-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,d29e4f49-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLSM5251,0,APM MAIN,F07D1,NLSM5251,0,APM MAIN,d29e4f49-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLSM5251,USD,PURCHASE,74882,USD,APM MAIN,F07D1,d29e4f49-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLSP5151,Spacelabs 5 Lead Single ECG Leadwires-Grabber (700-0006-37 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,700-0007-08,New Aftermarket,14.000000,Y,1-5 days,NLSP5151,cea2494f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,cea2494f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLSP5151,0,APM MAIN,F07D1,NLSP5151,0,APM MAIN,cea2494f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLSP5151,USD,PURCHASE,74902,USD,APM MAIN,F07D1,cea2494f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLSP5252,Spacelabs 5 Lead Dual ECG Leadwires - Snap (700-0007-08 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,700-0007-08,New Aftermarket,11.000000,Y,1-5 days,NLSP5252,47a3494f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,47a3494f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLSP5252,0,APM MAIN,F07D1,NLSP5252,0,APM MAIN,47a3494f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLSP5252,USD,PURCHASE,74908,USD,APM MAIN,F07D1,47a3494f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLSP5252-S,Spacelabs 5 Lead Dual ECG Leadwires (Individual) - Snap (700-0007-08 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,2104729-001,New Aftermarket,47.000000,Y,1-5 days,NLSP5252-S,6da3494f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,6da3494f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NLSP5252-S,0,APM MAIN,F07D1,NLSP5252-S,0,APM MAIN,6da3494f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NLSP5252-S,USD,PURCHASE,74910,USD,APM MAIN,F07D1,6da3494f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NLYY9004,Universal ECG Snap Clip Adapter w/ Bannana ECG Electrodes (Box of 10) (989803166031 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,9490-105,New Aftermarket,1.000000,Y,1-5 days,NLYY9004,e7d58522-a005-eb11-8181-1296c0afa970,MANUFACTUR,e7d58522-a005-eb11-8181-1296c0afa970,MFGPARTNO,NLYY9004,0,APM MAIN,F07D1,NLYY9004,0,APM MAIN,e7d58522-a005-eb11-8181-1296c0afa970,PARTGROUP,NLYY9004,USD,PURCHASE,125258,USD,APM MAIN,F07D1,e7d58522-a005-eb11-8181-1296c0afa970,PSAPMPART
NLYY9015,Universal Alligator Clip Red Adaptor w/ Bannana ECG Electrodes (Box of 10) (9490-105 Direct Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,GE 9490-106 or Philips 989803129231,New Aftermarket,10.000000,Y,1-5 days,NLYY9015,d68ec073-38a6-ea11-817d-fadf9b67cb3d,MANUFACTUR,d68ec073-38a6-ea11-817d-fadf9b67cb3d,MFGPARTNO,NLYY9015,0,APM MAIN,F07D1,NLYY9015,0,APM MAIN,d68ec073-38a6-ea11-817d-fadf9b67cb3d,PARTGROUP,NLYY9015,USD,PURCHASE,87217,USD,APM MAIN,F07D1,d68ec073-38a6-ea11-817d-fadf9b67cb3d,PSAPMPART
NMPH9000,Philips M3001A Blank Top Case (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,Philips M3001A Front Connector Bezel SpO2 ECG NiBP Text,New Aftermarket,1530.000000,Y,1-5 days,NMPH9000,9da4494f-6d64-ea11-817b-a9605c8569c6,MANUFACTUR,9da4494f-6d64-ea11-817b-a9605c8569c6,MFGPARTNO,NMPH9000,0,APM MAIN,D06E1,NMPH9000,0,APM MAIN,9da4494f-6d64-ea11-817b-a9605c8569c6,PARTGROUP,NMPH9000,USD,PURCHASE,74925,USD,APM MAIN,F12H1,9da4494f-6d64-ea11-817b-a9605c8569c6,PSAPMPART
NMPH9024,Philips IntelliVue X2 MP2 Rear Case with Clip (Replaces M3002-64060) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M3001-40102-OB,New Aftermarket,6.000000,Y,1-5 days,NMPH9024,fc074ac0-df02-eb11-8181-1296c0afa970,MANUFACTUR,fc074ac0-df02-eb11-8181-1296c0afa970,MFGPARTNO,NMPH9024,0,APM MAIN,F12C3,NMPH9024,0,APM MAIN,fc074ac0-df02-eb11-8181-1296c0afa970,PARTGROUP,NMPH9024,USD,PURCHASE,120297,USD,APM MAIN,F12C3,fc074ac0-df02-eb11-8181-1296c0afa970,PSAPMPART
NMPH9026,Philips IntelliVue M3001A Multi Parameter Module Blue Chassis (New Style) (New Replacement),Avante Health Solutions (APM-PATIENT MONITORING),Avante,M3002-64050,New Aftermarket,20.000000,Y,1-5 days,NMPH9026,70084ac0-df02-eb11-8181-1296c0afa970,MANUFACTUR,70084ac0-df02-eb11-8181-1296c0afa970,MFGPARTNO,NMPH9026,0,APM MAIN,F12H1,NMPH9026,0,APM MAIN,70084ac0-df02-eb11-8181-1296c0afa970,PARTGROUP,NMPH9026,USD,PURCHASE,120299,USD,APM MAIN,F12H1,70084ac0-df02-eb11-8181-1296c0afa970,PSAPMPART
