InventoryID,ItemNumber,Vendor,OEM,PartDescription,ListPrice,OutrightCosttoPartsSource,ExchangeCost,CoreCharge,ConditionCode,UOM,QTYUOM,StockYN,QOH,LeadTime,CompatibleModels,ManufacturedYear,Usage,InventoryID_2,InventoryID_3,CuryID,Subitem,Warehouse,InventoryID_4,Subitem_2,Warehouse_2,Location,RefNoteID,Attribute,InventoryID_5,Currency,ReplClass,Warehouse_3,LocationID
51943452,51943452,Avante Health Solutions,GE,3KVA PDU 220V Model 9130,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,51943452,17446,USD,0,ADI MAIN,,,,,efc9be9b-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,51943452,USD,PURCHASE,,
5195559-2,5195559-2,Avante Health Solutions,GE,Venue 40/50 Battery,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5195559-2,78580,USD,0,AUW MAIN,,,,,7834cb09-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5195559-2,USD,PURCHASE,,
5196124,5196124,Avante Health Solutions,GE,Adapter Cable For FMI 25392,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5196124,66281,USD,0,ADI MAIN,,,,,771e2d1d-3464-ea11-817b-a9605c8569c6,PARTGROUP,5196124,USD,PURCHASE,,
5197802,5197802,Avante Health Solutions,GE,VCT Power Supply (Pioneer Magnetics),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5197802,66287,USD,0,ADI MAIN,5197802,0,ADI MAIN,R13,ea1e2d1d-3464-ea11-817b-a9605c8569c6,PARTGROUP,5197802,USD,PURCHASE,ADI MAIN,R13
5197802-4,5197802-4,Avante Health Solutions,GE,Pioneer 48v 5kw Rotating Power Supply,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5197802-4,150831,USD,0,ADI MAIN,5197802-4,0,ADI MAIN,L115,2fca1f01-0973-ec11-817d-12e75f4d5d6d,PARTGROUP,5197802-4,USD,PURCHASE,ADI MAIN,L115
5198176,5198176,Avante Health Solutions,GE,"LOGIQe, Keyboard Assy",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5198176,78587,USD,0,AUE MAIN,,,,,0c35cb09-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5198176,USD,PURCHASE,,
5199748,5199748,Avante Health Solutions,GE,High Speed Disk Array,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5199748,66294,USD,0,ADI MAIN,,,,,731f2d1d-3464-ea11-817b-a9605c8569c6,PARTGROUP,5199748,USD,PURCHASE,,
52 51 843,52 51 843,Avante Health Solutions,Siemens,MECP2 Bd./Flash Assy.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,52 51 843,21330,USD,0,ADI MAIN,,,,,95962fb1-906b-e911-8172-ae6f57ba0111,PARTGROUP,52 51 843,USD,PURCHASE,,
5200-3178,5200-3178,Avante Health Solutions,ADAC,"5V, 12V Switching Power Supply",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5200-3178,81780,USD,0,ADI MAIN,,,,,db6296c7-5199-ea11-817c-8cbf77a7ab76,PARTGROUP,5200-3178,USD,PURCHASE,,
5201044-3,5201044-3,Avante Health Solutions,GE,GTX 2.4 Board w/CW Resistor,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,6.000000,1-5 Days,,,,5201044-3,78597,USD,0,AUW MAIN,5201044-3,0,AUE MAIN,F25,c835cb09-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5201044-3,USD,PURCHASE,AUE MAIN,F25
5201044-7,5201044-7,Avante Health Solutions,GE,ICHIRO GLOBAL TRANSMIT BOARD    GTX 2.5,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,16.000000,1-5 Days,,,,5201044-7,78601,USD,0,AUW MAIN,5201044-7,0,AUE MAIN,F46,1136cb09-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5201044-7,USD,PURCHASE,AUE MAIN,F46
5169935-2,5169935-2,Avante Health Solutions,GE,"17"" LCD Flat Panel Monitor",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,5169935-2,78541,USD,0,AUE MAIN,5169935-2,0,AUE MAIN,F26,015ed203-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5169935-2,USD,PURCHASE,AUE MAIN,F3
5172141-5,5172141-5,Avante Health Solutions,GE,AW 4.2P Fast Load DVD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5172141-5,66238,USD,0,ADI MAIN,,,,,b03f3317-3464-ea11-817b-a9605c8569c6,PARTGROUP,5172141-5,USD,PURCHASE,,
5172144,5172144,Avante Health Solutions,GE,"LOGIQ A5, BL1TRX ASSY",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,5172144,126875,USD,0,AUE MAIN,5172144,0,AUE MAIN,C49,79b44ea0-0031-eb11-8184-1296c0afa970,PARTGROUP,5172144,USD,PURCHASE,AUE MAIN,C87
5173123-3,5173123-3,Avante Health Solutions,,GT 1700 Table Cover IMS Side Right White,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5173123-3,102453,USD,0,ADI MAIN,,,,,c05cf3c2-18d5-ea11-817e-fabae30ee089,PARTGROUP,5173123-3,USD,PURCHASE,,
5173778,5173778,Avante Health Solutions,GE,60DC Aux Box,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5173778,163239,USD,0,ADI MAIN,,,,,c0526006-5b5d-ee11-8350-121089124341,PARTGROUP,5173778,USD,PURCHASE,,
5174846,5174846,Avante Health Solutions,GE,LP POSITIONER DETECTOR LIFT ASSEMBLY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5174846,17801,USD,0,ADI MAIN,,,,,cbf1bbd1-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5174846,USD,PURCHASE,,
5175034,5175034,Avante Health Solutions,,Collimator Control CCB Board,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5175034,103343,USD,0,ADI MAIN,5175034,0,ADI MAIN,R44,aaafbc3e-f9ed-ea11-817f-9de998e69b1a,PARTGROUP,5175034,USD,PURCHASE,ADI MAIN,R44
5177111-4,5177111-4,Avante Health Solutions,GE,GE SYSCONCM ASSY GE Logiq A5 Only,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5177111-4,146728,USD,0,AUE MAIN,5177111-4,0,AUE MAIN,D64-2,c536dba0-b2f0-eb11-8178-12e75f4d5d6d,PARTGROUP,5177111-4,USD,PURCHASE,AUE MAIN,D64-2
5177273-2,5177273-2,Avante Health Solutions,GE,"LOGIQ P5, P2RLY PWB",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5177273-2,151542,USD,0,AUE MAIN,5177273-2,0,AUE MAIN,C27,d860e62b-b58a-ec11-817e-12e75f4d5d6d,PARTGROUP,5177273-2,USD,PURCHASE,AUE MAIN,C27
5177533-2,5177533-2,Avante Health Solutions,GE,LA 5 Sub Keyboard Assy.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5177533-2,151713,USD,0,AUE MAIN,5177533-2,0,AUE MAIN,C48,debdf16b-478f-ec11-817f-12e75f4d5d6d,PARTGROUP,5177533-2,USD,PURCHASE,AUE MAIN,C48
5178793,5178793,Avante Health Solutions,GE,COVER HANDLE RIGHT TOP,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5178793,137648,USD,0,AUW MAIN,5178793,0,AUE MAIN,E20,8430ceec-405b-eb11-8172-12e75f4d5d6d,PARTGROUP,5178793,USD,PURCHASE,AUE MAIN,E20
5179218,5179218,Avante Health Solutions,GE,"Seagate Barracuda HD, 250GB",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5179218,18057,USD,0,ADI MAIN,,,,,18209bf5-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5179218,USD,PURCHASE,,
5202059,5202059,Avante Health Solutions,GE,VCT Sherlock Detector Module Class 1,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5202059,159276,USD,0,ADI MAIN,,,,,d6c50dff-b67c-ed11-818b-12e75f4d5d6d,PARTGROUP,5202059,USD,PURCHASE,,
5205052,5205052,Avante Health Solutions,GE,Logiq E9 Main Power Supply,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5205052,78602,USD,0,AUW MAIN,,,,,2436cb09-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5205052,USD,PURCHASE,,
5205052-5,5205052-5,Avante Health Solutions,GE,GE Logiq E9 Power Supply,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5205052-5,149647,USD,0,AUE MAIN,,,,,d2b4e67a-1343-ec11-817b-12e75f4d5d6d,PARTGROUP,5205052-5,USD,PURCHASE,,
5205054,5205054,Avante Health Solutions,GE,Logiq E9 Main Power Supply Lambda,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5205054,78611,USD,0,AUW MAIN,5205054,0,AUE MAIN,C40,186bc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5205054,USD,PURCHASE,AUE MAIN,C59
5205054-5,5205054-5,Avante Health Solutions,GE,Logiq E9 Main Power Supply Lambda,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,5205054-5,78614,USD,0,AUW MAIN,5205054-5,0,AUE MAIN,C65,506bc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5205054-5,USD,PURCHASE,AUE MAIN,C79
5206402,5206402,Avante Health Solutions,GE,Colorado Class 2 Module HDAS_HD slots 1-26 / 32-57,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,88.000000,1-5 Days,,,,5206402,66300,USD,0,ADI MAIN,5206402,0,ADI MAIN,R7,e51f2d1d-3464-ea11-817b-a9605c8569c6,PARTGROUP,5206402,USD,PURCHASE,ADI MAIN,R7
5207000-14,5207000-14,Avante Health Solutions,GE,"LOGIQ E9, Lower Bezel",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-14,78616,USD,0,AUW MAIN,,,,,7a6bc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-14,USD,PURCHASE,,
5207000-28,5207000-28,Avante Health Solutions,GE,"Lower Op Panel Mainboard, E9",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-28,78621,USD,0,AUE MAIN,,,,,d66bc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-28,USD,PURCHASE,,
5207000-3,5207000-3,Avante Health Solutions,GE,"Upper Touch Panel Assembly, E9",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-3,78623,USD,0,AUW MAIN,,,,,fa6bc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-3,USD,PURCHASE,,
5207000-33,5207000-33,Avante Health Solutions,GE,"Upper Touch Panel Assembly, E9",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5207000-33,78625,USD,0,AUW MAIN,5207000-33,0,AUE MAIN,F42,1f6cc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-33,USD,PURCHASE,AUE MAIN,F42
5207000-43,5207000-43,Avante Health Solutions,GE,"Upper Touch Panel Assembly, E9",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-43,78633,USD,0,AUE MAIN,,,,,af6cc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-43,USD,PURCHASE,,
5207000-81,5207000-81,Avante Health Solutions,GE,Logiq E9 R5 Bezel,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-81,78645,USD,0,AUW MAIN,,,,,8a6dc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-81,USD,PURCHASE,,
5144543-3,5144543-3,Avante Health Solutions,GE,LOGIQ P6/P5 TRACKBALL ASSY,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5144543-3,78466,USD,0,AUW MAIN,,,,,8bf6d5f7-6968-ea11-817c-8cbf77a7ab76,PARTGROUP,5144543-3,USD,PURCHASE,,
5144560,5144560,Avante Health Solutions,GE,Transbox Assy 110V (Logiq P5),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5144560,78468,USD,0,AUE MAIN,5144560,0,AUE MAIN,E28,b0f6d5f7-6968-ea11-817c-8cbf77a7ab76,PARTGROUP,5144560,USD,PURCHASE,AUE MAIN,E28
5144579-3,5144579-3,Avante Health Solutions,GE,"LOGIQ P5, P3RLY Assy",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5144579-3,78474,USD,0,AUE MAIN,,,,,1ef7d5f7-6968-ea11-817c-8cbf77a7ab76,PARTGROUP,5144579-3,USD,PURCHASE,,
5144584-2,5144584-2,Avante Health Solutions,GE,"LOGIQ P5, SYSCONPM ASSEMBLY",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5144584-2,147881,USD,0,AUE MAIN,,,,,56ecdfc6-840a-ec11-8179-12e75f4d5d6d,PARTGROUP,5144584-2,USD,PURCHASE,,
5144584-4,5144584-4,Avante Health Solutions,GE,"LOGIQ P5, SYSCONPM ASSEMBLY",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5144584-4,78480,USD,0,AUW MAIN,,,,,8bf7d5f7-6968-ea11-817c-8cbf77a7ab76,PARTGROUP,5144584-4,USD,PURCHASE,,
5144586-2,5144586-2,Avante Health Solutions,GE,"LOGIQ P5, ARP Assy 110V",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5144586-2,78482,USD,0,AUE MAIN,5144586-2,0,AUE MAIN,D23,b1f7d5f7-6968-ea11-817c-8cbf77a7ab76,PARTGROUP,5144586-2,USD,PURCHASE,AUE MAIN,D23
5144588,5144588,Avante Health Solutions,GE,Logiq P5 ASIG Assy.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,7.000000,1-5 Days,,,,5144588,151544,USD,0,AUE MAIN,5144588,0,AUE MAIN,E41,fe4dd65a-b78a-ec11-817e-12e75f4d5d6d,PARTGROUP,5144588,USD,PURCHASE,AUE MAIN,E41
5145260,5145260,Avante Health Solutions,GE,ITUI Cable,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,0.000000,1-5 Days,,,,5145260,17742,USD,0,ADI MAIN,5145260,0,ADI MAIN,I17,fc57c9c5-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5145260,USD,PURCHASE,ADI MAIN,I17
5145430,5145430,Avante Health Solutions,,Fluoro Ups Interface Box,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5145430,81489,USD,0,ADI MAIN,,,,,80c49d82-5a6f-ea11-817c-8cbf77a7ab76,PARTGROUP,5145430,USD,PURCHASE,,
51457803,51457803,Avante Health Solutions,GE,Smart Box IQ,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,4.000000,1-5 Days,,,,51457803,18085,USD,0,ADI MAIN,51457803,0,ADI MAIN,I7,4d219bf5-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,51457803,USD,PURCHASE,ADI MAIN,I7
5145783,5145783,Avante Health Solutions,GE,Smart Handle Zenith Unity,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5145783,81564,USD,0,ADI MAIN,,,,,21773fcb-a279-ea11-817c-8cbf77a7ab76,PARTGROUP,5145783,USD,PURCHASE,,
51457832,51457832,Avante Health Solutions,GE,Smart Handle Zenith Unity,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,51457832,81555,USD,0,ADI MAIN,,,,,975779a3-2279-ea11-817c-8cbf77a7ab76,PARTGROUP,51457832,USD,PURCHASE,,
514584401,514584401,Avante Health Solutions,GE,Lift Interconnect Bd.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,514584401,17789,USD,0,ADI MAIN,514584401,0,ADI MAIN,I77-1,15b4c1cb-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,514584401,USD,PURCHASE,ADI MAIN,I77-1
5207000-34,5207000-34,Avante Health Solutions,GE,Button Cap Kit LOGIQ E9 with Bflow - Improved plastic,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-34,78626,USD,0,AUW MAIN,,,,,316cc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-34,USD,PURCHASE,,
5207000-42,5207000-42,Avante Health Solutions,GE,"Lower Op Panel Assembly(No trackball), E9",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,5207000-42,78631,USD,0,AUE MAIN,5207000-42,0,AUE MAIN,F34,8b6cc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-42,USD,PURCHASE,AUE MAIN,F34
5207000-4-N,5207000-4-N,Avante Health Solutions,GE,QWERTY Keyboard - GE Logiq E9,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-4-N,158420,USD,0,AUE MAIN,,,,,41fe12f5-2c59-ed11-8189-12e75f4d5d6d,PARTGROUP,5207000-4-N,USD,PURCHASE,,
5207000-8,5207000-8,Avante Health Solutions,GE,LE9 ROTARY KNOB KIT,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-8,78643,USD,0,AUW MAIN,,,,,666dc60f-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-8,USD,PURCHASE,,
5207000-9,5207000-9,Avante Health Solutions,GE,"LOGIQ E9, Knob Kit, Slide Pot Kit",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5207000-9,78648,USD,0,AUE MAIN,,,,,5e68c615-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5207000-9,USD,PURCHASE,,
5209000-1,5209000-1,Avante Health Solutions,GE,"E9, Frame with LCD and Touchscreen",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5209000-1,78653,USD,0,AUE MAIN,5209000-1,0,AUE MAIN,F63,ba68c615-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5209000-1,USD,PURCHASE,AUE MAIN,F63
5212666,5212666,Avante Health Solutions,GE,DHC Assy,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,8.000000,1-5 Days,,,,5212666,66302,USD,0,ADI MAIN,5212666,0,ADI MAIN,R13,0b202d1d-3464-ea11-817b-a9605c8569c6,PARTGROUP,5212666,USD,PURCHASE,ADI MAIN,R13
5212677,5212677,Avante Health Solutions,GE,GE LCD Monitor Arm (Logiq 9),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5212677,78659,USD,0,AUE MAIN,5212677,0,AUE MAIN,E14,2869c615-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5212677,USD,PURCHASE,AUE MAIN,E14
5212808,5212808,Avante Health Solutions,GE,"GE 19"" LCD Monitor (Logiq 9)",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5212808,78660,USD,0,AUW MAIN,,,,,3a69c615-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5212808,USD,PURCHASE,,
5212949,5212949,Avante Health Solutions,,IR Transmitter,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5212949,102878,USD,0,ADI MAIN,,,,,208c3c62-86e1-ea11-817f-9de998e69b1a,PARTGROUP,5212949,USD,PURCHASE,,
5212977,5212977,Avante Health Solutions,GE,"LOGIQ 9, Adaptor Power Supply Assy",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5212977,78661,USD,0,AUW MAIN,,,,,4c69c615-6a68-ea11-817c-8cbf77a7ab76,PARTGROUP,5212977,USD,PURCHASE,,
5213195,5213195,Avante Health Solutions,GE,RCV-5000 IR RECEIVER,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5213195,17975,USD,0,ADI MAIN,5213195,0,ADI MAIN,I27,221faae9-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5213195,USD,PURCHASE,ADI MAIN,I27
5179267-4,5179267-4,Avante Health Solutions,GE,"GE Logiq P5, L1SYSCON BASE BOARD",Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,1.000000,1-5 Days,,,,5179267-4,154986,USD,0,AUE MAIN,5179267-4,0,AUE MAIN,C68,b856b1c1-5ddc-ec11-8182-12e75f4d5d6d,PARTGROUP,5179267-4,USD,PURCHASE,AUE MAIN,C68
5179670-3,5179670-3,Avante Health Solutions,GE,CPU Board,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5179670-3,161339,USD,0,ADI MAIN,,,,,01fb9b9d-7de4-ed11-834b-121089124341,PARTGROUP,5179670-3,USD,PURCHASE,,
5179871,5179871,Avante Health Solutions,GE,PANTHERA CPU BOARD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5179871,17910,USD,0,ADI MAIN,,,,,f7adb2dd-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5179871,USD,PURCHASE,,
5180324,5180324,Avante Health Solutions,,MRU adapter plate,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5180324,165720,USD,0,ADI MAIN,,,,,a9ace42a-b7fd-ee11-8357-121089124341,PARTGROUP,5180324,USD,PURCHASE,,
5182194-2,5182194-2,Avante Health Solutions,GE,Gantry Encoder Assy w/ Bush,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5182194-2,144604,USD,0,ADI MAIN,,,,,d48c91f7-7fba-eb11-8175-12e75f4d5d6d,PARTGROUP,5182194-2,USD,PURCHASE,,
5182194-3,5182194-3,Avante Health Solutions,GE,Gantry Encoder Assy w/ Bush,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5182194-3,145622,USD,0,ADI MAIN,,,,,61470925-33d5-eb11-8177-12e75f4d5d6d,PARTGROUP,5182194-3,USD,PURCHASE,,
5182194-5,5182194-5,Avante Health Solutions,GE,Gantry Encoder Assy w/ Bush,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,2.000000,1-5 Days,,,,5182194-5,152499,USD,0,ADI MAIN,5182194-5,0,ADI MAIN,R44,f60387aa-25a9-ec11-8180-12e75f4d5d6d,PARTGROUP,5182194-5,USD,PURCHASE,ADI MAIN,R44
51825622,51825622,Avante Health Solutions,GE,Frontal Gantry Interconnect Bd.,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,3.000000,1-5 Days,,,,51825622,23580,USD,0,ADI MAIN,51825622,0,ADI MAIN,I62,7fde8342-6beb-e911-8176-efcdc93cb3d1,PARTGROUP,51825622,USD,PURCHASE,ADI MAIN,I62
5183123,5183123,Avante Health Solutions,GE,Spacer Rohlix Actuator,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5183123,66261,USD,0,ADI MAIN,,,,,72413317-3464-ea11-817b-a9605c8569c6,PARTGROUP,5183123,USD,PURCHASE,,
5183230,5183230,Avante Health Solutions,,XRT LIFT INTERCO BOARD,Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5183230,21917,USD,0,ADI MAIN,,,,,560a782b-7397-e911-8173-b6afb6378bc0,PARTGROUP,5183230,USD,PURCHASE,,
5183504,5183504,Avante Health Solutions,GE,Positioner Interface Bd. (PIB),Call for Quote,2.5 time exhange cost,Call for Quote,1.5 time exhange cost,Refurbished,Each,Each,Y,,1-5 Days,,,,5183504,17939,USD,0,ADI MAIN,,,,,3ed3aae3-8e6b-e911-8172-ae6f57ba0111,PARTGROUP,5183504,USD,PURCHASE,,
